Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm,Flood Event
3/1/2025 8:00,CITY-PointFortin,01-03-2025 08-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,46.4,18.6,19.1,12.5,24.3,27.2,63.8,82.1,Storm,Clear,No
3/1/2025 8:00,CITY-SangreGrande,01-03-2025 08-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,45.1,16.7,7,5.8,27.4,30.4,73.1,85.2,Rainy,Clear,No
3/1/2025 8:00,CITY-Couva,01-03-2025 08-00-00-CITY-Couva,10.4256,-61.4675,Couva,19.6,40.1,13.1,26.5,31.8,30.3,88.5,89.2,Rainy,Rainy,No
3/1/2025 8:00,CITY-PrincesTown,01-03-2025 08-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,39.1,12.1,6,13.3,26.7,31.3,71.3,87.5,Clear,Storm,No
3/1/2025 9:00,CR-001,01-03-2025 09-00-00-CR-001,10.62038,-61.466257,Port of Spain,32.3,24.1,26.4,24.3,24,30.4,76.3,66.4,Cloudy,Cloudy,No
3/1/2025 9:00,CR-002,01-03-2025 09-00-00-CR-002,10.617247,-61.43931,Chaguanas,11.5,12.2,27.7,23.2,26.9,24.9,83,67.1,Storm,Cloudy,No
3/1/2025 9:00,CR-003,01-03-2025 09-00-00-CR-003,10.616628,-61.420142,Couva,45.2,10.4,12.2,22.5,25.4,25.9,71,62,Clear,Rainy,No
3/1/2025 9:00,CR-004,01-03-2025 09-00-00-CR-004,10.609654,-61.395995,San Fernando,35.2,18.6,12.9,5.2,28.9,25.5,85.8,88.7,Storm,Clear,No
3/1/2025 9:00,CR-005,01-03-2025 09-00-00-CR-005,10.606111,-61.374422,Princes Town,28.1,19.7,5,29.3,29.3,31,60.6,71.4,Storm,Clear,No
3/1/2025 9:00,CR-006,01-03-2025 09-00-00-CR-006,10.582769,-61.341406,Point Fortin,17.9,37.8,16.3,28.2,25.8,26.2,83.3,69,Storm,Storm,No
3/1/2025 9:00,CR-007,01-03-2025 09-00-00-CR-007,10.578663,-61.291224,Sangre Grande,30,32.1,25.7,5.5,27,31.5,70.2,87.6,Cloudy,Cloudy,No
3/1/2025 9:00,CR-008,01-03-2025 09-00-00-CR-008,10.5799,-61.255061,Arima,49.8,33.6,26.2,20.7,31.7,30.7,78,68.1,Storm,Rainy,No
3/1/2025 9:00,CITY-PortofSpain,01-03-2025 09-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,19.5,35.3,8.9,10.8,27.4,26.4,77.7,82.7,Storm,Storm,No
3/1/2025 9:00,CITY-SanFernando,01-03-2025 09-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,25.4,32.8,29.6,20.8,28,28.2,82.4,79.5,Clear,Clear,No
3/1/2025 9:00,CITY-Chaguanas,01-03-2025 09-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,15,29.6,16.2,24.4,29.9,31.8,69.7,62.4,Rainy,Rainy,No
3/1/2025 9:00,CITY-Arima,01-03-2025 09-00-00-CITY-Arima,10.6333,-61.2833,Arima,5.3,1.6,28.8,7.2,24.5,31.3,72,79.8,Clear,Clear,No
3/1/2025 9:00,CITY-PointFortin,01-03-2025 09-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,10.2,41.3,20.4,18.4,27.4,30.2,86.6,78.1,Storm,Storm,No
3/1/2025 9:00,CITY-SangreGrande,01-03-2025 09-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,8.2,49.5,16.1,25.8,26.5,30.2,77.7,78.7,Rainy,Rainy,No
3/1/2025 9:00,CITY-Couva,01-03-2025 09-00-00-CITY-Couva,10.4256,-61.4675,Couva,38.2,24.7,22.1,15.5,28.8,27.1,89.3,79.5,Cloudy,Cloudy,No
3/1/2025 9:00,CITY-PrincesTown,01-03-2025 09-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,1.2,40.3,5.3,19.8,31.2,28.3,69.9,64.6,Rainy,Storm,No
3/1/2025 10:00,CR-001,01-03-2025 10-00-00-CR-001,10.62038,-61.466257,Port of Spain,34.2,32.1,11.8,22.4,28.9,28.8,66.1,89,Cloudy,Cloudy,No
3/1/2025 10:00,CR-002,01-03-2025 10-00-00-CR-002,10.617247,-61.43931,Chaguanas,5.7,0.1,13.2,16.6,30.6,28.9,65.3,83.1,Rainy,Cloudy,No
3/1/2025 10:00,CR-003,01-03-2025 10-00-00-CR-003,10.616628,-61.420142,Couva,36.2,9.3,9.6,6.6,30.3,27,73.8,87.7,Storm,Rainy,No
3/1/2025 10:00,CR-004,01-03-2025 10-00-00-CR-004,10.609654,-61.395995,San Fernando,33.1,39.3,9.2,20,27.6,25.1,70.5,81.2,Rainy,Storm,No
3/1/2025 10:00,CR-005,01-03-2025 10-00-00-CR-005,10.606111,-61.374422,Princes Town,26.3,49.6,12.3,29.7,26.5,27.8,80.1,65.4,Cloudy,Cloudy,No
3/1/2025 10:00,CR-006,01-03-2025 10-00-00-CR-006,10.582769,-61.341406,Point Fortin,29.2,47.9,21.3,6.2,24.6,30.1,84,75.9,Cloudy,Cloudy,No
3/1/2025 10:00,CR-007,01-03-2025 10-00-00-CR-007,10.578663,-61.291224,Sangre Grande,31.8,18.2,15.2,5.1,29.4,26.2,81.6,83.9,Clear,Clear,No
3/1/2025 10:00,CR-008,01-03-2025 10-00-00-CR-008,10.5799,-61.255061,Arima,33.8,27.9,14.8,9.1,30.4,24.3,61.3,80.2,Rainy,Clear,No
3/1/2025 10:00,CITY-PortofSpain,01-03-2025 10-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,4.4,31.5,7.9,9.1,25.1,30.7,84.2,75.9,Rainy,Rainy,No
3/1/2025 10:00,CITY-SanFernando,01-03-2025 10-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,21.2,35.5,5.4,9.9,29.4,24.4,75.3,69.6,Storm,Cloudy,No
3/1/2025 10:00,CITY-Chaguanas,01-03-2025 10-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,43.9,41.3,11.1,19.9,28.3,30.6,72.1,69.8,Clear,Clear,No
3/1/2025 10:00,CITY-Arima,01-03-2025 10-00-00-CITY-Arima,10.6333,-61.2833,Arima,21.1,30.5,14.4,14.8,31.9,29.3,85,84.2,Rainy,Clear,No
3/1/2025 10:00,CITY-PointFortin,01-03-2025 10-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,33.6,0.5,21.2,21.6,25.5,26.8,77.2,77.5,Clear,Clear,No
3/1/2025 10:00,CITY-SangreGrande,01-03-2025 10-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,13.8,9,6.6,10.9,28.7,26.7,73,83,Storm,Rainy,No
3/1/2025 10:00,CITY-Couva,01-03-2025 10-00-00-CITY-Couva,10.4256,-61.4675,Couva,19.8,42,11.7,24.3,26.2,28.7,79.9,65.9,Cloudy,Cloudy,No
3/1/2025 10:00,CITY-PrincesTown,01-03-2025 10-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,14.8,3.1,20.7,5.3,30.9,28,88,65.4,Cloudy,Storm,No
3/1/2025 11:00,CR-001,01-03-2025 11-00-00-CR-001,10.62038,-61.466257,Port of Spain,32.6,3.5,22.5,7.7,26.6,24.5,71.4,62.2,Rainy,Rainy,No
3/1/2025 11:00,CR-002,01-03-2025 11-00-00-CR-002,10.617247,-61.43931,Chaguanas,39.5,21.3,9.8,22.6,26.9,31.3,71.9,78.1,Cloudy,Cloudy,No
3/1/2025 11:00,CR-003,01-03-2025 11-00-00-CR-003,10.616628,-61.420142,Couva,3.2,23.4,16.7,9.2,24.9,27.2,77.4,69.1,Storm,Storm,No
3/1/2025 11:00,CR-004,01-03-2025 11-00-00-CR-004,10.609654,-61.395995,San Fernando,20.2,26.6,23.7,23.7,25.3,31.3,86.6,63.7,Clear,Storm,No
3/1/2025 11:00,CR-005,01-03-2025 11-00-00-CR-005,10.606111,-61.374422,Princes Town,14.8,28.9,19.1,20.8,28.8,24.7,65.5,60.6,Cloudy,Cloudy,No
3/1/2025 11:00,CR-006,01-03-2025 11-00-00-CR-006,10.582769,-61.341406,Point Fortin,48.8,27.2,24.6,15.7,31,25.6,74.9,78.6,Cloudy,Clear,No
3/1/2025 11:00,CR-007,01-03-2025 11-00-00-CR-007,10.578663,-61.291224,Sangre Grande,36.2,33.4,21.5,6.4,25.2,31.8,66.1,62,Cloudy,Cloudy,No
3/1/2025 11:00,CR-008,01-03-2025 11-00-00-CR-008,10.5799,-61.255061,Arima,14,40.8,24.2,20.3,26.1,27.2,73.1,79.2,Rainy,Storm,No
3/1/2025 11:00,CITY-PortofSpain,01-03-2025 11-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,2.2,42.2,22.8,22.7,27,30.6,79.6,73.1,Cloudy,Cloudy,No
3/1/2025 11:00,CITY-SanFernando,01-03-2025 11-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,3.7,20.5,16.5,13,26.4,28.3,68.9,79.3,Storm,Clear,No
3/1/2025 11:00,CITY-Chaguanas,01-03-2025 11-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,34.9,17.7,29.8,20.1,27.1,30.5,83.5,78.1,Cloudy,Storm,No
3/1/2025 11:00,CITY-Arima,01-03-2025 11-00-00-CITY-Arima,10.6333,-61.2833,Arima,32,23.8,18.1,7.8,30.1,31.9,74.7,75.8,Rainy,Storm,No
3/1/2025 11:00,CITY-PointFortin,01-03-2025 11-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,11.4,43.1,17.7,29.8,25.6,31.2,66,89.6,Rainy,Storm,No
3/1/2025 11:00,CITY-SangreGrande,01-03-2025 11-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,48.5,2.5,14.2,19.9,30.2,24.4,68.5,76.8,Rainy,Clear,No
3/1/2025 11:00,CITY-Couva,01-03-2025 11-00-00-CITY-Couva,10.4256,-61.4675,Couva,2.2,20.7,21.8,9.8,26.3,27.3,89.9,88.6,Rainy,Cloudy,No
3/1/2025 11:00,CITY-PrincesTown,01-03-2025 11-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,0.1,46.3,12.8,18.9,24.2,25.3,69.3,68.2,Storm,Storm,No
3/1/2025 12:00,CR-001,01-03-2025 12-00-00-CR-001,10.62038,-61.466257,Port of Spain,43.4,48.7,10.6,16.4,24.5,30.7,81.3,74.1,Clear,Cloudy,No
3/1/2025 12:00,CR-002,01-03-2025 12-00-00-CR-002,10.617247,-61.43931,Chaguanas,39.5,40,12.7,22.2,24.5,31.9,71.8,78.8,Cloudy,Storm,No
3/1/2025 12:00,CR-003,01-03-2025 12-00-00-CR-003,10.616628,-61.420142,Couva,30,17.7,16.9,12.3,26.1,31.1,77.3,69.9,Storm,Clear,No
3/1/2025 12:00,CR-004,01-03-2025 12-00-00-CR-004,10.609654,-61.395995,San Fernando,37.4,39.7,13.9,23.4,31.6,26.1,86.5,73.6,Storm,Storm,No
3/1/2025 12:00,CR-005,01-03-2025 12-00-00-CR-005,10.606111,-61.374422,Princes Town,42.7,24.1,22.2,11.1,29.5,25.4,69.4,68.9,Cloudy,Clear,No
3/1/2025 12:00,CR-006,01-03-2025 12-00-00-CR-006,10.582769,-61.341406,Point Fortin,36,37.6,14.9,8.9,31.6,25.3,63.2,61.5,Clear,Rainy,No
3/1/2025 12:00,CR-007,01-03-2025 12-00-00-CR-007,10.578663,-61.291224,Sangre Grande,9.5,30.8,15.5,21.1,24.8,28.1,76.2,62.6,Clear,Rainy,No
3/1/2025 12:00,CR-008,01-03-2025 12-00-00-CR-008,10.5799,-61.255061,Arima,9.1,33.1,28.1,6.3,25.1,26.2,79.8,76.7,Storm,Storm,No
3/1/2025 12:00,CITY-PortofSpain,01-03-2025 12-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,7.5,22.1,16.8,18.3,27.2,25,76.4,84.6,Clear,Clear,No
3/1/2025 12:00,CITY-SanFernando,01-03-2025 12-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,31.4,42.3,29.9,8.1,24.9,24.7,66.5,72.8,Rainy,Rainy,No
3/1/2025 12:00,CITY-Chaguanas,01-03-2025 12-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,40.9,30.2,24,8.6,29.3,24,74.6,69.4,Clear,Clear,No
3/1/2025 12:00,CITY-Arima,01-03-2025 12-00-00-CITY-Arima,10.6333,-61.2833,Arima,19.4,22.1,11.4,18.1,28.8,31.2,60.1,89.1,Cloudy,Clear,No
3/1/2025 12:00,CITY-PointFortin,01-03-2025 12-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,35.1,2.1,13.2,18.8,24.7,27.1,89.2,89.9,Clear,Clear,No
3/1/2025 12:00,CITY-SangreGrande,01-03-2025 12-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,4.8,30.3,8.1,15.4,26.7,25.6,65,60.3,Clear,Clear,No
3/1/2025 12:00,CITY-Couva,01-03-2025 12-00-00-CITY-Couva,10.4256,-61.4675,Couva,42.7,17.4,22.3,20.8,30.2,29.5,74.3,66.7,Cloudy,Rainy,No
3/1/2025 12:00,CITY-PrincesTown,01-03-2025 12-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,14.2,29.9,21.2,17.7,25.8,30.5,79.9,70.3,Cloudy,Cloudy,No
3/1/2025 13:00,CR-001,01-03-2025 13-00-00-CR-001,10.62038,-61.466257,Port of Spain,26.7,39.8,26.1,10.2,28.2,25.5,68.3,82.1,Storm,Storm,No
3/1/2025 13:00,CR-002,01-03-2025 13-00-00-CR-002,10.617247,-61.43931,Chaguanas,4.2,3,10.9,7.2,28.8,31,60.9,85.3,Storm,Rainy,No
3/1/2025 13:00,CR-003,01-03-2025 13-00-00-CR-003,10.616628,-61.420142,Couva,18.6,41.8,11.5,20.3,30.7,30.7,85.9,73.2,Rainy,Cloudy,No
3/1/2025 13:00,CR-004,01-03-2025 13-00-00-CR-004,10.609654,-61.395995,San Fernando,39.3,25.8,28.4,16.8,31.7,31,81.8,88.4,Cloudy,Storm,No
3/1/2025 13:00,CR-005,01-03-2025 13-00-00-CR-005,10.606111,-61.374422,Princes Town,32.8,34.2,15.5,29.5,24.4,25,87,70.7,Clear,Clear,No
3/1/2025 13:00,CR-006,01-03-2025 13-00-00-CR-006,10.582769,-61.341406,Point Fortin,30.3,12.5,21,11.3,28.6,24.6,75.7,62,Storm,Clear,No
3/1/2025 13:00,CR-007,01-03-2025 13-00-00-CR-007,10.578663,-61.291224,Sangre Grande,22.2,43.8,17,21.8,26.1,25.9,64,67.7,Clear,Storm,No
3/1/2025 13:00,CR-008,01-03-2025 13-00-00-CR-008,10.5799,-61.255061,Arima,4,27.3,14.5,5.7,28.7,26.4,78.2,87.8,Clear,Rainy,No
3/1/2025 13:00,CITY-PortofSpain,01-03-2025 13-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,4.9,15.3,11.6,15.5,26.1,31.4,85.5,73.1,Clear,Clear,No
3/1/2025 13:00,CITY-SanFernando,01-03-2025 13-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,26.9,7.6,8.2,24.8,26.1,26.9,65.2,82.2,Cloudy,Rainy,No
3/1/2025 13:00,CITY-Chaguanas,01-03-2025 13-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,40.5,10.2,21.6,24.9,26.7,26,74.1,88,Cloudy,Cloudy,No
3/1/2025 13:00,CITY-Arima,01-03-2025 13-00-00-CITY-Arima,10.6333,-61.2833,Arima,24.1,15.8,18,23.5,29.4,27.4,78,82.5,Rainy,Rainy,No
3/1/2025 13:00,CITY-PointFortin,01-03-2025 13-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,13.5,38.9,9.2,22.4,25.4,25.2,69,70.6,Cloudy,Cloudy,No
3/1/2025 13:00,CITY-SangreGrande,01-03-2025 13-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,49.3,12.3,22.7,11.2,24.8,31.8,76.8,74.5,Clear,Clear,No
3/1/2025 13:00,CITY-Couva,01-03-2025 13-00-00-CITY-Couva,10.4256,-61.4675,Couva,32.5,9.7,13.4,21.1,25.1,31.6,62.3,87.4,Clear,Clear,No
3/1/2025 13:00,CITY-PrincesTown,01-03-2025 13-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,11.8,12.2,7.9,27.5,27.6,24.4,76,84.3,Rainy,Rainy,No
3/1/2025 14:00,CR-001,01-03-2025 14-00-00-CR-001,10.62038,-61.466257,Port of Spain,17.2,4.6,6.3,15,25,27.7,87.1,82,Storm,Storm,No
3/1/2025 14:00,CR-002,01-03-2025 14-00-00-CR-002,10.617247,-61.43931,Chaguanas,36.4,3.3,21.9,21.5,26.4,26.3,64.6,70.1,Storm,Cloudy,No
3/1/2025 14:00,CR-003,01-03-2025 14-00-00-CR-003,10.616628,-61.420142,Couva,47.8,40.8,25.6,5.3,28.6,31.7,89.3,69,Rainy,Rainy,No
3/1/2025 14:00,CR-004,01-03-2025 14-00-00-CR-004,10.609654,-61.395995,San Fernando,15.8,17.6,19.7,12,28.9,27.3,78.8,80.8,Cloudy,Cloudy,No
3/1/2025 14:00,CR-005,01-03-2025 14-00-00-CR-005,10.606111,-61.374422,Princes Town,10.3,34.4,29.8,19.9,24.3,25.1,89.9,82.6,Clear,Cloudy,No
3/1/2025 14:00,CR-006,01-03-2025 14-00-00-CR-006,10.582769,-61.341406,Point Fortin,33.9,6.5,27.2,20.9,25.9,24.4,79.6,80.8,Rainy,Cloudy,No
3/1/2025 14:00,CR-007,01-03-2025 14-00-00-CR-007,10.578663,-61.291224,Sangre Grande,3.6,2.8,5.8,16.4,24.8,31,73.2,77,Cloudy,Rainy,No
3/1/2025 14:00,CR-008,01-03-2025 14-00-00-CR-008,10.5799,-61.255061,Arima,8.8,37.8,14.9,21.6,26.6,25.3,87.8,78.6,Storm,Storm,No
3/1/2025 14:00,CITY-PortofSpain,01-03-2025 14-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,6.3,28.2,7.9,16.4,28,26.4,78.3,82,Storm,Storm,No
3/1/2025 14:00,CITY-SanFernando,01-03-2025 14-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,44.4,31.3,29.6,15.6,28.9,24.5,63.1,77.8,Storm,Storm,No
3/1/2025 14:00,CITY-Chaguanas,01-03-2025 14-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,9.4,0.5,24.2,28.7,30.2,29.8,89.8,64.9,Storm,Clear,No
3/1/2025 14:00,CITY-Arima,01-03-2025 14-00-00-CITY-Arima,10.6333,-61.2833,Arima,22.8,40.8,17.5,27.8,28.2,31.2,71.3,80.6,Cloudy,Rainy,No
3/1/2025 14:00,CITY-PointFortin,01-03-2025 14-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,7.2,11.4,27.1,9.8,24.7,25.5,67.1,79.2,Cloudy,Cloudy,No
3/1/2025 14:00,CITY-SangreGrande,01-03-2025 14-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,26.2,10.8,24.4,21.4,30.1,27.9,80.3,84.6,Clear,Clear,No
3/1/2025 14:00,CITY-Couva,01-03-2025 14-00-00-CITY-Couva,10.4256,-61.4675,Couva,15.4,19.1,10,7.9,25.3,27.4,66.1,79.1,Cloudy,Cloudy,No
3/1/2025 14:00,CITY-PrincesTown,01-03-2025 14-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,20,40.7,7.3,20.4,24.1,30.4,74.5,82.3,Cloudy,Clear,No
3/1/2025 15:00,CR-001,01-03-2025 15-00-00-CR-001,10.62038,-61.466257,Port of Spain,4.1,0.1,6.2,14.3,31.3,28.9,65.2,74.6,Clear,Cloudy,No
3/1/2025 15:00,CR-002,01-03-2025 15-00-00-CR-002,10.617247,-61.43931,Chaguanas,37.4,14.8,27.8,12.3,27,29.4,69,80.5,Cloudy,Cloudy,No
3/1/2025 15:00,CR-003,01-03-2025 15-00-00-CR-003,10.616628,-61.420142,Couva,39.3,23.2,6.9,27.3,29.3,29.8,71.7,71.8,Rainy,Cloudy,No
3/1/2025 15:00,CR-004,01-03-2025 15-00-00-CR-004,10.609654,-61.395995,San Fernando,15.5,1.9,8.2,20,28.9,30.9,74.9,75,Cloudy,Cloudy,No
3/1/2025 15:00,CR-005,01-03-2025 15-00-00-CR-005,10.606111,-61.374422,Princes Town,35,29.3,19.6,19.1,31.5,24.7,81.8,74.3,Storm,Storm,No
3/1/2025 15:00,CR-006,01-03-2025 15-00-00-CR-006,10.582769,-61.341406,Point Fortin,30.3,49.4,11.3,16.8,30.1,25.3,87.6,61.8,Clear,Rainy,No
3/1/2025 15:00,CR-007,01-03-2025 15-00-00-CR-007,10.578663,-61.291224,Sangre Grande,24.7,40.4,27.1,22.3,27.1,30.8,82,85.3,Rainy,Storm,No
3/1/2025 15:00,CR-008,01-03-2025 15-00-00-CR-008,10.5799,-61.255061,Arima,41,8,25.8,18.1,25,27.4,65,79.8,Rainy,Storm,No
3/1/2025 15:00,CITY-PortofSpain,01-03-2025 15-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,8.1,3.7,10,15.3,27.7,25,68.4,74.3,Cloudy,Cloudy,No
3/1/2025 15:00,CITY-SanFernando,01-03-2025 15-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,43.9,12.9,24.2,20.9,30.5,26.9,79.5,65.6,Storm,Storm,No
3/1/2025 15:00,CITY-Chaguanas,01-03-2025 15-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,6.9,15.9,21.4,20.5,26.5,24.3,84.6,78.2,Clear,Storm,No
3/1/2025 15:00,CITY-Arima,01-03-2025 15-00-00-CITY-Arima,10.6333,-61.2833,Arima,12.5,26.9,18.9,18,26.6,28.7,65,72,Rainy,Cloudy,No
3/1/2025 15:00,CITY-PointFortin,01-03-2025 15-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,36.8,47.4,22.7,14.9,29.9,25.1,70.5,70.2,Clear,Clear,No
3/1/2025 15:00,CITY-SangreGrande,01-03-2025 15-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,16.3,32.2,5.9,7.9,26.9,30.9,72.7,67.1,Rainy,Cloudy,No
3/1/2025 15:00,CITY-Couva,01-03-2025 15-00-00-CITY-Couva,10.4256,-61.4675,Couva,43,16.3,9.3,20.4,30.7,27.5,68.6,69.8,Cloudy,Cloudy,No
3/1/2025 15:00,CITY-PrincesTown,01-03-2025 15-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,4,34.3,16,7.6,24.2,25,77.8,73.2,Clear,Clear,No
3/1/2025 16:00,CR-001,01-03-2025 16-00-00-CR-001,10.62038,-61.466257,Port of Spain,15.3,5.4,19.2,27.3,29.5,30.8,63.2,78.4,Storm,Storm,No
3/1/2025 16:00,CR-002,01-03-2025 16-00-00-CR-002,10.617247,-61.43931,Chaguanas,18.9,9.8,15.8,24.8,31.6,24.2,79.5,73.4,Clear,Clear,No
3/1/2025 16:00,CR-003,01-03-2025 16-00-00-CR-003,10.616628,-61.420142,Couva,27.1,41.3,19.9,27.4,31,27.8,86.5,71.4,Clear,Clear,No
3/1/2025 16:00,CR-004,01-03-2025 16-00-00-CR-004,10.609654,-61.395995,San Fernando,23.9,10.3,7,5.9,31.2,30.1,64.9,70.8,Storm,Clear,No
3/1/2025 16:00,CR-005,01-03-2025 16-00-00-CR-005,10.606111,-61.374422,Princes Town,47,20.7,29.7,27.8,25.9,29.1,66.8,78.7,Rainy,Rainy,No
3/1/2025 16:00,CR-006,01-03-2025 16-00-00-CR-006,10.582769,-61.341406,Point Fortin,21,11.4,15.8,23.2,26.4,29.5,61.9,70.2,Storm,Clear,No
3/1/2025 16:00,CR-007,01-03-2025 16-00-00-CR-007,10.578663,-61.291224,Sangre Grande,5.1,33.1,15.3,29.5,27.7,24.5,62.9,76.7,Cloudy,Rainy,No
3/1/2025 16:00,CR-008,01-03-2025 16-00-00-CR-008,10.5799,-61.255061,Arima,22,31.3,11.4,15.4,24.5,25.4,60.2,84.4,Clear,Clear,No
3/1/2025 16:00,CITY-PortofSpain,01-03-2025 16-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,41.6,15.1,12.7,27.9,26,28,88.5,77.9,Cloudy,Clear,No
3/1/2025 16:00,CITY-SanFernando,01-03-2025 16-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,3.3,49.3,16.7,20.2,26.6,31.8,70.4,63.1,Storm,Clear,No
3/1/2025 16:00,CITY-Chaguanas,01-03-2025 16-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,11.1,41.1,26.5,13.2,29.1,28.6,83.5,69.1,Storm,Storm,No
3/1/2025 16:00,CITY-Arima,01-03-2025 16-00-00-CITY-Arima,10.6333,-61.2833,Arima,25.5,26.2,5.8,11.3,28.6,27.7,85,72.7,Clear,Clear,No
3/1/2025 16:00,CITY-PointFortin,01-03-2025 16-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,4.3,21.1,5.4,19.2,25.5,31.5,60.8,88.9,Clear,Clear,No
3/1/2025 16:00,CITY-SangreGrande,01-03-2025 16-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,11.2,45.3,14.2,5.7,26.2,25.9,82.6,62.7,Clear,Storm,No
3/1/2025 16:00,CITY-Couva,01-03-2025 16-00-00-CITY-Couva,10.4256,-61.4675,Couva,31.9,10.1,7.9,15.1,29,28.6,67.1,76.6,Storm,Storm,No
3/1/2025 16:00,CITY-PrincesTown,01-03-2025 16-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,42.2,17.2,14.6,21,25,29.4,73.6,80.8,Clear,Cloudy,No
3/1/2025 17:00,CR-001,01-03-2025 17-00-00-CR-001,10.62038,-61.466257,Port of Spain,31,41.1,8.6,28.3,29.2,28.3,74.5,81.3,Cloudy,Storm,No
3/1/2025 17:00,CR-002,01-03-2025 17-00-00-CR-002,10.617247,-61.43931,Chaguanas,7.7,33.4,20.6,10.7,30.3,26.5,85.8,61.3,Storm,Cloudy,No
3/1/2025 17:00,CR-003,01-03-2025 17-00-00-CR-003,10.616628,-61.420142,Couva,10.2,11.5,18.9,27.1,25.3,28.3,83.1,60.2,Storm,Storm,No
3/1/2025 17:00,CR-004,01-03-2025 17-00-00-CR-004,10.609654,-61.395995,San Fernando,39.9,27.7,10.8,13.8,29.2,31.2,86,77.2,Cloudy,Cloudy,No
3/1/2025 17:00,CR-005,01-03-2025 17-00-00-CR-005,10.606111,-61.374422,Princes Town,43.4,16.4,23,10.1,25.3,24.1,81,82.9,Cloudy,Rainy,No
3/1/2025 17:00,CR-006,01-03-2025 17-00-00-CR-006,10.582769,-61.341406,Point Fortin,5.1,21.5,18,6.8,29,25.6,85.6,62.9,Clear,Clear,No
3/1/2025 17:00,CR-007,01-03-2025 17-00-00-CR-007,10.578663,-61.291224,Sangre Grande,34.2,39.2,10.7,19.5,30.5,27.9,61.1,62,Rainy,Storm,No
3/1/2025 17:00,CR-008,01-03-2025 17-00-00-CR-008,10.5799,-61.255061,Arima,14.6,46.1,6.7,24.5,30.5,30.6,73.1,79.8,Storm,Clear,No
3/1/2025 17:00,CITY-PortofSpain,01-03-2025 17-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,18.8,33.6,11,24.8,29.7,28.2,78.6,73.8,Rainy,Cloudy,No
